       value	     chindex	     chlabel	        bini	                     binlabel	         ERPset
      -2.141	          22	          T8	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -8.470	          23	         FC6	          46	            Hits_Minus_Misses	S113_vsl_dprime
      -9.829	          24	         FC2	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -14.074	          25	          F4	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -10.326	          26	          F8	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -21.479	          27	         FP2	          46	            Hits_Minus_Misses	S113_vsl_dprime
     -18.228	           1	         FP1	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -7.735	           2	          Fz	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
     -10.220	           3	          F3	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
     -11.841	           4	          F7	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -7.474	           5	         FC5	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -6.106	           6	         FC1	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -4.107	           7	          C3	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -4.000	           8	          T7	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -0.458	           9	         CP5	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -1.574	          10	         CP1	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       1.100	          11	          Pz	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       1.321	          12	          P3	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       2.474	          13	          P7	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       2.403	          14	          O1	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       3.939	          15	          O2	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       5.411	          16	          P4	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       4.857	          17	          P8	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
       1.128	          18	         CP6	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -1.078	          19	         CP2	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -3.853	          20	          CZ	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -2.561	          21	          C4	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -1.038	          22	          T8	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -3.523	          23	         FC6	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -5.737	          24	         FC2	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -8.233	          25	          F4	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
      -8.534	          26	          F8	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
     -18.395	          27	         FP2	          47	Hits_Minus_Correct_Rejections	S113_vsl_dprime
     -20.838	           1	         FP1	          48	                        Old_1	S113_vsl_dprime
      -4.787	           2	          Fz	          48	                        Old_1	S113_vsl_dprime
      -5.819	           3	          F3	          48	                        Old_1	S113_vsl_dprime
     -10.971	           4	          F7	          48	                        Old_1	S113_vsl_dprime
      -3.336	           5	         FC5	          48	                        Old_1	S113_vsl_dprime
      -0.617	           6	         FC1	          48	                        Old_1	S113_vsl_dprime
       1.598	           7	          C3	          48	                        Old_1	S113_vsl_dprime
      -0.897	           8	          T7	          48	                        Old_1	S113_vsl_dprime
       2.564	           9	         CP5	          48	                        Old_1	S113_vsl_dprime
       5.637	          10	         CP1	          48	                        Old_1	S113_vsl_dprime
       8.112	          11	          Pz	          48	                        Old_1	S113_vsl_dprime
       5.478	          12	          P3	          48	                        Old_1	S113_vsl_dprime
       1.326	          13	          P7	          48	                        Old_1	S113_vsl_dprime
       4.693	          14	          O1	          48	                        Old_1	S113_vsl_dprime
       4.373	          15	          O2	          48	                        Old_1	S113_vsl_dprime
       5.896	          16	          P4	          48	                        Old_1	S113_vsl_dprime
       0.789	          17	          P8	          48	                        Old_1	S113_vsl_dprime
       0.223	          18	         CP6	          48	                        Old_1	S113_vsl_dprime
       3.690	          19	         CP2	          48	                        Old_1	S113_vsl_dprime
       1.890	          20	          CZ	          48	                        Old_1	S113_vsl_dprime
      -1.643	          21	          C4	          48	                        Old_1	S113_vsl_dprime
      -2.965	          22	          T8	          48	                        Old_1	S113_vsl_dprime
      -5.164	          23	         FC6	          48	                        Old_1	S113_vsl_dprime
      -2.061	          24	         FC2	          48	                        Old_1	S113_vsl_dprime
      -5.998	          25	          F4	          48	                        Old_1	S113_vsl_dprime
      -9.235	          26	          F8	          48	                        Old_1	S113_vsl_dprime
     -21.182	          27	         FP2	          48	                        Old_1	S113_vsl_dprime
       6.057	           1	         FP1	          49	                        New_1	S113_vsl_dprime
       6.645	           2	          Fz	          49	                        New_1	S113_vsl_dprime
       5.528	           3	          F3	          49	                        New_1	S113_vsl_dprime
       5.913	           4	          F7	          49	                        New_1	S113_vsl_dprime
       5.368	           5	         FC5	          49	                        New_1	S113_vsl_dprime
       6.215	           6	         FC1	          49	                        New_1	S113_vsl_dprime
       5.600	           7	          C3	          49	                        New_1	S113_vsl_dprime
       5.031	           8	          T7	          49	                        New_1	S113_vsl_dprime
       3.204	           9	         CP5	          49	                        New_1	S113_vsl_dprime
       5.327	          10	         CP1	          49	                        New_1	S113_vsl_dprime
       4.936	          11	          Pz	          49	                        New_1	S113_vsl_dprime
       3.215	          12	          P3	          49	                        New_1	S113_vsl_dprime
      -0.867	          13	          P7	          49	                        New_1	S113_vsl_dprime
       2.416	          14	          O1	          49	                        New_1	S113_vsl_dprime
       0.273	          15	          O2	          49	                        New_1	S113_vsl_dprime
      -1.166	          16	          P4	          49	                        New_1	S113_vsl_dprime
      -4.331	          17	          P8	          49	                        New_1	S113_vsl_dprime
       0.019	          18	         CP6	          49	                        New_1	S113_vsl_dprime
       3.822	          19	         CP2	          49	                        New_1	S113_vsl_dprime
       5.813	          20	          CZ	          49	                        New_1	S113_vsl_dprime
       3.724	          21	          C4	          49	                        New_1	S113_vsl_dprime
       1.666	          22	          T8	          49	                        New_1	S113_vsl_dprime
