mlabel,value,chindex,chlabel,bini,binlabel,SubjID
n400,-0.396,26,F8,4,nonword_large_complex,S160_erp
n400,-0.277,1,FP1,5,nonword_small_simple,S160_erp
n400,4.385,2,Fz,5,nonword_small_simple,S160_erp
n400,5.144,3,F3,5,nonword_small_simple,S160_erp
n400,2.716,4,F7,5,nonword_small_simple,S160_erp
n400,2.316,5,FC5,5,nonword_small_simple,S160_erp
n400,5.001,6,FC1,5,nonword_small_simple,S160_erp
n400,6.490,7,C3,5,nonword_small_simple,S160_erp
n400,-0.571,8,T7,5,nonword_small_simple,S160_erp
n400,1.946,9,CP5,5,nonword_small_simple,S160_erp
n400,7.081,10,CP1,5,nonword_small_simple,S160_erp
n400,9.422,11,Pz,5,nonword_small_simple,S160_erp
n400,7.860,12,P3,5,nonword_small_simple,S160_erp
n400,0.033,13,P7,5,nonword_small_simple,S160_erp
n400,5.859,14,O1,5,nonword_small_simple,S160_erp
n400,5.239,15,O2,5,nonword_small_simple,S160_erp
n400,6.894,16,P4,5,nonword_small_simple,S160_erp
n400,0.902,17,P8,5,nonword_small_simple,S160_erp
n400,2.250,18,CP6,5,nonword_small_simple,S160_erp
n400,5.692,19,CP2,5,nonword_small_simple,S160_erp
n400,5.666,20,CZ,5,nonword_small_simple,S160_erp
n400,4.030,21,C4,5,nonword_small_simple,S160_erp
n400,1.645,22,T8,5,nonword_small_simple,S160_erp
n400,4.990,23,FC6,5,nonword_small_simple,S160_erp
n400,4.320,24,FC2,5,nonword_small_simple,S160_erp
n400,4.493,25,F4,5,nonword_small_simple,S160_erp
n400,3.965,26,F8,5,nonword_small_simple,S160_erp
n400,3.994,1,FP1,6,nonword_large_simple,S160_erp
n400,6.567,2,Fz,6,nonword_large_simple,S160_erp
n400,5.229,3,F3,6,nonword_large_simple,S160_erp
n400,4.866,4,F7,6,nonword_large_simple,S160_erp
n400,3.601,5,FC5,6,nonword_large_simple,S160_erp
n400,4.468,6,FC1,6,nonword_large_simple,S160_erp
n400,-0.087,7,C3,6,nonword_large_simple,S160_erp
n400,-1.448,8,T7,6,nonword_large_simple,S160_erp
n400,-2.407,9,CP5,6,nonword_large_simple,S160_erp
n400,5.791,10,CP1,6,nonword_large_simple,S160_erp
n400,5.411,11,Pz,6,nonword_large_simple,S160_erp
n400,3.202,12,P3,6,nonword_large_simple,S160_erp
n400,-2.456,13,P7,6,nonword_large_simple,S160_erp
n400,1.957,14,O1,6,nonword_large_simple,S160_erp
n400,2.857,15,O2,6,nonword_large_simple,S160_erp
n400,3.659,16,P4,6,nonword_large_simple,S160_erp
n400,0.399,17,P8,6,nonword_large_simple,S160_erp
n400,1.152,18,CP6,6,nonword_large_simple,S160_erp
n400,4.761,19,CP2,6,nonword_large_simple,S160_erp
n400,4.655,20,CZ,6,nonword_large_simple,S160_erp
n400,1.638,21,C4,6,nonword_large_simple,S160_erp
n400,0.941,22,T8,6,nonword_large_simple,S160_erp
n400,2.661,23,FC6,6,nonword_large_simple,S160_erp
n400,5.653,24,FC2,6,nonword_large_simple,S160_erp
n400,7.622,25,F4,6,nonword_large_simple,S160_erp
n400,5.811,26,F8,6,nonword_large_simple,S160_erp
n400,2.794,1,FP1,1,Critical_word_small_family,S161_erp
n400,5.103,2,Fz,1,Critical_word_small_family,S161_erp
n400,5.583,3,F3,1,Critical_word_small_family,S161_erp
n400,4.652,4,F7,1,Critical_word_small_family,S161_erp
n400,4.341,5,FC5,1,Critical_word_small_family,S161_erp
n400,4.667,6,FC1,1,Critical_word_small_family,S161_erp
n400,3.456,7,C3,1,Critical_word_small_family,S161_erp
n400,0.804,8,T7,1,Critical_word_small_family,S161_erp
n400,-0.255,9,CP5,1,Critical_word_small_family,S161_erp
n400,3.657,10,CP1,1,Critical_word_small_family,S161_erp
n400,4.738,11,Pz,1,Critical_word_small_family,S161_erp
n400,1.571,12,P3,1,Critical_word_small_family,S161_erp
n400,-3.360,13,P7,1,Critical_word_small_family,S161_erp
n400,-4.862,14,O1,1,Critical_word_small_family,S161_erp
n400,-2.713,15,O2,1,Critical_word_small_family,S161_erp
n400,3.329,16,P4,1,Critical_word_small_family,S161_erp
n400,-1.631,17,P8,1,Critical_word_small_family,S161_erp
n400,1.448,18,CP6,1,Critical_word_small_family,S161_erp
n400,4.219,19,CP2,1,Critical_word_small_family,S161_erp
n400,3.006,20,CZ,1,Critical_word_small_family,S161_erp
n400,3.786,21,C4,1,Critical_word_small_family,S161_erp
n400,2.075,22,T8,1,Critical_word_small_family,S161_erp
n400,3.913,23,FC6,1,Critical_word_small_family,S161_erp
n400,4.196,24,FC2,1,Critical_word_small_family,S161_erp
n400,6.257,25,F4,1,Critical_word_small_family,S161_erp
n400,3.070,26,F8,1,Critical_word_small_family,S161_erp
n400,-3.783,1,FP1,2,Critical_word_large_family,S161_erp
n400,1.963,2,Fz,2,Critical_word_large_family,S161_erp
n400,2.862,3,F3,2,Critical_word_large_family,S161_erp
n400,1.718,4,F7,2,Critical_word_large_family,S161_erp
n400,3.067,5,FC5,2,Critical_word_large_family,S161_erp
n400,3.506,6,FC1,2,Critical_word_large_family,S161_erp
n400,3.919,7,C3,2,Critical_word_large_family,S161_erp
n400,1.084,8,T7,2,Critical_word_large_family,S161_erp
n400,-0.139,9,CP5,2,Critical_word_large_family,S161_erp
n400,5.415,10,CP1,2,Critical_word_large_family,S161_erp
n400,6.195,11,Pz,2,Critical_word_large_family,S161_erp
n400,2.983,12,P3,2,Critical_word_large_family,S161_erp
n400,-1.929,13,P7,2,Critical_word_large_family,S161_erp
n400,-3.626,14,O1,2,Critical_word_large_family,S161_erp
n400,-1.372,15,O2,2,Critical_word_large_family,S161_erp
n400,4.148,16,P4,2,Critical_word_large_family,S161_erp
n400,-1.406,17,P8,2,Critical_word_large_family,S161_erp
n400,0.325,18,CP6,2,Critical_word_large_family,S161_erp
n400,4.348,19,CP2,2,Critical_word_large_family,S161_erp
n400,3.846,20,CZ,2,Critical_word_large_family,S161_erp
n400,2.826,21,C4,2,Critical_word_large_family,S161_erp
n400,0.007,22,T8,2,Critical_word_large_family,S161_erp
n400,1.644,23,FC6,2,Critical_word_large_family,S161_erp
n400,2.768,24,FC2,2,Critical_word_large_family,S161_erp
n400,2.078,25,F4,2,Critical_word_large_family,S161_erp
n400,-1.644,26,F8,2,Critical_word_large_family,S161_erp
n400,0.520,1,FP1,3,nonword_small_complex,S161_erp
n400,3.708,2,Fz,3,nonword_small_complex,S161_erp
n400,5.370,3,F3,3,nonword_small_complex,S161_erp
n400,4.265,4,F7,3,nonword_small_complex,S161_erp
n400,4.276,5,FC5,3,nonword_small_complex,S161_erp
n400,6.101,6,FC1,3,nonword_small_complex,S161_erp
n400,6.424,7,C3,3,nonword_small_complex,S161_erp
n400,1.032,8,T7,3,nonword_small_complex,S161_erp
n400,1.131,9,CP5,3,nonword_small_complex,S161_erp
n400,6.480,10,CP1,3,nonword_small_complex,S161_erp
n400,7.024,11,Pz,3,nonword_small_complex,S161_erp
n400,2.913,12,P3,3,nonword_small_complex,S161_erp
n400,-2.689,13,P7,3,nonword_small_complex,S161_erp
n400,-5.435,14,O1,3,nonword_small_complex,S161_erp
n400,-2.145,15,O2,3,nonword_small_complex,S161_erp
n400,5.496,16,P4,3,nonword_small_complex,S161_erp
n400,-0.285,17,P8,3,nonword_small_complex,S161_erp
n400,2.884,18,CP6,3,nonword_small_complex,S161_erp
n400,5.629,19,CP2,3,nonword_small_complex,S161_erp
n400,4.803,20,CZ,3,nonword_small_complex,S161_erp
n400,4.956,21,C4,3,nonword_small_complex,S161_erp
n400,1.750,22,T8,3,nonword_small_complex,S161_erp
n400,4.167,23,FC6,3,nonword_small_complex,S161_erp
n400,5.700,24,FC2,3,nonword_small_complex,S161_erp
n400,3.711,25,F4,3,nonword_small_complex,S161_erp
n400,1.053,26,F8,3,nonword_small_complex,S161_erp
n400,2.472,1,FP1,4,nonword_large_complex,S161_erp
n400,3.487,2,Fz,4,nonword_large_complex,S161_erp
n400,4.231,3,F3,4,nonword_large_complex,S161_erp
n400,3.268,4,F7,4,nonword_large_complex,S161_erp
n400,4.844,5,FC5,4,nonword_large_complex,S161_erp
n400,5.061,6,FC1,4,nonword_large_complex,S161_erp
n400,3.730,7,C3,4,nonword_large_complex,S161_erp
n400,0.377,8,T7,4,nonword_large_complex,S161_erp
n400,0.265,9,CP5,4,nonword_large_complex,S161_erp
n400,4.328,10,CP1,4,nonword_large_complex,S161_erp
n400,4.967,11,Pz,4,nonword_large_complex,S161_erp
n400,2.684,12,P3,4,nonword_large_complex,S161_erp
n400,-2.668,13,P7,4,nonword_large_complex,S161_erp
n400,-3.587,14,O1,4,nonword_large_complex,S161_erp
n400,-0.552,15,O2,4,nonword_large_complex,S161_erp
n400,3.833,16,P4,4,nonword_large_complex,S161_erp
n400,-1.180,17,P8,4,nonword_large_complex,S161_erp
n400,-0.037,18,CP6,4,nonword_large_complex,S161_erp
n400,2.714,19,CP2,4,nonword_large_complex,S161_erp
n400,2.887,20,CZ,4,nonword_large_complex,S161_erp
n400,2.158,21,C4,4,nonword_large_complex,S161_erp
n400,-0.943,22,T8,4,nonword_large_complex,S161_erp
n400,2.202,23,FC6,4,nonword_large_complex,S161_erp
n400,2.552,24,FC2,4,nonword_large_complex,S161_erp
n400,4.726,25,F4,4,nonword_large_complex,S161_erp
n400,2.339,26,F8,4,nonword_large_complex,S161_erp
n400,6.968,1,FP1,5,nonword_small_simple,S161_erp
n400,5.658,2,Fz,5,nonword_small_simple,S161_erp
n400,4.283,3,F3,5,nonword_small_simple,S161_erp
n400,1.991,4,F7,5,nonword_small_simple,S161_erp
n400,3.335,5,FC5,5,nonword_small_simple,S161_erp
n400,6.874,6,FC1,5,nonword_small_simple,S161_erp
n400,6.024,7,C3,5,nonword_small_simple,S161_erp
n400,-0.581,8,T7,5,nonword_small_simple,S161_erp
n400,0.898,9,CP5,5,nonword_small_simple,S161_erp
n400,8.287,10,CP1,5,nonword_small_simple,S161_erp
n400,11.538,11,Pz,5,nonword_small_simple,S161_erp
n400,5.123,12,P3,5,nonword_small_simple,S161_erp
n400,-1.477,13,P7,5,nonword_small_simple,S161_erp
n400,-0.010,14,O1,5,nonword_small_simple,S161_erp
n400,1.824,15,O2,5,nonword_small_simple,S161_erp
n400,5.302,16,P4,5,nonword_small_simple,S161_erp
n400,2.259,17,P8,5,nonword_small_simple,S161_erp
n400,1.587,18,CP6,5,nonword_small_simple,S161_erp
n400,7.032,19,CP2,5,nonword_small_simple,S161_erp
n400,5.230,20,CZ,5,nonword_small_simple,S161_erp
n400,4.292,21,C4,5,nonword_small_simple,S161_erp
n400,0.239,22,T8,5,nonword_small_simple,S161_erp
n400,4.083,23,FC6,5,nonword_small_simple,S161_erp
n400,5.450,24,FC2,5,nonword_small_simple,S161_erp
n400,5.608,25,F4,5,nonword_small_simple,S161_erp
n400,3.999,26,F8,5,nonword_small_simple,S161_erp
n400,-1.011,1,FP1,6,nonword_large_simple,S161_erp
n400,2.523,2,Fz,6,nonword_large_simple,S161_erp
n400,3.357,3,F3,6,nonword_large_simple,S161_erp
n400,2.479,4,F7,6,nonword_large_simple,S161_erp
n400,2.780,5,FC5,6,nonword_large_simple,S161_erp
n400,4.651,6,FC1,6,nonword_large_simple,S161_erp
n400,4.157,7,C3,6,nonword_large_simple,S161_erp
n400,0.036,8,T7,6,nonword_large_simple,S161_erp
n400,1.342,9,CP5,6,nonword_large_simple,S161_erp
n400,6.912,10,CP1,6,nonword_large_simple,S161_erp
n400,7.055,11,Pz,6,nonword_large_simple,S161_erp
n400,5.629,12,P3,6,nonword_large_simple,S161_erp
n400,-1.086,13,P7,6,nonword_large_simple,S161_erp
n400,-0.593,14,O1,6,nonword_large_simple,S161_erp
n400,1.098,15,O2,6,nonword_large_simple,S161_erp
n400,5.790,16,P4,6,nonword_large_simple,S161_erp
n400,0.185,17,P8,6,nonword_large_simple,S161_erp
n400,2.320,18,CP6,6,nonword_large_simple,S161_erp
n400,4.979,19,CP2,6,nonword_large_simple,S161_erp
n400,3.592,20,CZ,6,nonword_large_simple,S161_erp
n400,3.269,21,C4,6,nonword_large_simple,S161_erp
n400,-0.868,22,T8,6,nonword_large_simple,S161_erp
n400,1.594,23,FC6,6,nonword_large_simple,S161_erp
n400,3.545,24,FC2,6,nonword_large_simple,S161_erp
n400,2.657,25,F4,6,nonword_large_simple,S161_erp
n400,-0.772,26,F8,6,nonword_large_simple,S161_erp
n400,1.120,1,FP1,1,Critical_word_small_family,S162_erp
n400,-1.441,2,Fz,1,Critical_word_small_family,S162_erp
n400,0.196,3,F3,1,Critical_word_small_family,S162_erp
n400,1.710,4,F7,1,Critical_word_small_family,S162_erp
n400,1.400,5,FC5,1,Critical_word_small_family,S162_erp
n400,-0.907,6,FC1,1,Critical_word_small_family,S162_erp
n400,0.607,7,C3,1,Critical_word_small_family,S162_erp
n400,1.668,8,T7,1,Critical_word_small_family,S162_erp
n400,0.527,9,CP5,1,Critical_word_small_family,S162_erp
n400,0.595,10,CP1,1,Critical_word_small_family,S162_erp
n400,2.060,11,Pz,1,Critical_word_small_family,S162_erp
n400,1.530,12,P3,1,Critical_word_small_family,S162_erp
n400,-0.272,13,P7,1,Critical_word_small_family,S162_erp
n400,2.096,14,O1,1,Critical_word_small_family,S162_erp
n400,2.558,15,O2,1,Critical_word_small_family,S162_erp
n400,2.125,16,P4,1,Critical_word_small_family,S162_erp
n400,0.651,17,P8,1,Critical_word_small_family,S162_erp
n400,1.164,18,CP6,1,Critical_word_small_family,S162_erp
n400,0.882,19,CP2,1,Critical_word_small_family,S162_erp
n400,-0.936,20,CZ,1,Critical_word_small_family,S162_erp
n400,-0.093,21,C4,1,Critical_word_small_family,S162_erp
n400,1.005,22,T8,1,Critical_word_small_family,S162_erp
n400,1.191,23,FC6,1,Critical_word_small_family,S162_erp
n400,-0.756,24,FC2,1,Critical_word_small_family,S162_erp
n400,0.242,25,F4,1,Critical_word_small_family,S162_erp
n400,0.792,26,F8,1,Critical_word_small_family,S162_erp
n400,-1.458,1,FP1,2,Critical_word_large_family,S162_erp
n400,-1.695,2,Fz,2,Critical_word_large_family,S162_erp
n400,-2.132,3,F3,2,Critical_word_large_family,S162_erp
n400,-1.990,4,F7,2,Critical_word_large_family,S162_erp
n400,-0.348,5,FC5,2,Critical_word_large_family,S162_erp
n400,-1.374,6,FC1,2,Critical_word_large_family,S162_erp
n400,-1.402,7,C3,2,Critical_word_large_family,S162_erp
n400,-0.481,8,T7,2,Critical_word_large_family,S162_erp
n400,-0.743,9,CP5,2,Critical_word_large_family,S162_erp
n400,-0.818,10,CP1,2,Critical_word_large_family,S162_erp
n400,0.522,11,Pz,2,Critical_word_large_family,S162_erp
n400,-0.277,12,P3,2,Critical_word_large_family,S162_erp
n400,-0.784,13,P7,2,Critical_word_large_family,S162_erp
n400,0.500,14,O1,2,Critical_word_large_family,S162_erp
n400,1.616,15,O2,2,Critical_word_large_family,S162_erp
n400,1.323,16,P4,2,Critical_word_large_family,S162_erp
n400,0.492,17,P8,2,Critical_word_large_family,S162_erp
n400,0.245,18,CP6,2,Critical_word_large_family,S162_erp
n400,-0.381,19,CP2,2,Critical_word_large_family,S162_erp
n400,-1.852,20,CZ,2,Critical_word_large_family,S162_erp
n400,-0.854,21,C4,2,Critical_word_large_family,S162_erp
n400,0.202,22,T8,2,Critical_word_large_family,S162_erp
n400,0.009,23,FC6,2,Critical_word_large_family,S162_erp
n400,-2.260,24,FC2,2,Critical_word_large_family,S162_erp
n400,-0.583,25,F4,2,Critical_word_large_family,S162_erp
n400,0.950,26,F8,2,Critical_word_large_family,S162_erp
n400,-0.815,1,FP1,3,nonword_small_complex,S162_erp
n400,-4.215,2,Fz,3,nonword_small_complex,S162_erp
n400,-1.636,3,F3,3,nonword_small_complex,S162_erp
n400,-1.097,4,F7,3,nonword_small_complex,S162_erp
n400,-1.031,5,FC5,3,nonword_small_complex,S162_erp
n400,-4.838,6,FC1,3,nonword_small_complex,S162_erp
n400,-2.242,7,C3,3,nonword_small_complex,S162_erp
n400,-1.048,8,T7,3,nonword_small_complex,S162_erp
n400,-1.558,9,CP5,3,nonword_small_complex,S162_erp
n400,-2.294,10,CP1,3,nonword_small_complex,S162_erp
n400,-1.071,11,Pz,3,nonword_small_complex,S162_erp
n400,-1.284,12,P3,3,nonword_small_complex,S162_erp
n400,-1.755,13,P7,3,nonword_small_complex,S162_erp
n400,-0.409,14,O1,3,nonword_small_complex,S162_erp
n400,0.117,15,O2,3,nonword_small_complex,S162_erp
n400,-1.101,16,P4,3,nonword_small_complex,S162_erp
n400,-2.032,17,P8,3,nonword_small_complex,S162_erp
n400,-0.898,18,CP6,3,nonword_small_complex,S162_erp
n400,-1.883,19,CP2,3,nonword_small_complex,S162_erp
n400,-2.999,20,CZ,3,nonword_small_complex,S162_erp
n400,-2.710,21,C4,3,nonword_small_complex,S162_erp
n400,-0.533,22,T8,3,nonword_small_complex,S162_erp
n400,-0.568,23,FC6,3,nonword_small_complex,S162_erp
n400,-3.418,24,FC2,3,nonword_small_complex,S162_erp
n400,-0.929,25,F4,3,nonword_small_complex,S162_erp
n400,-0.656,26,F8,3,nonword_small_complex,S162_erp
n400,2.099,1,FP1,4,nonword_large_complex,S162_erp
n400,-0.002,2,Fz,4,nonword_large_complex,S162_erp
n400,1.410,3,F3,4,nonword_large_complex,S162_erp
n400,0.495,4,F7,4,nonword_large_complex,S162_erp
n400,2.145,5,FC5,4,nonword_large_complex,S162_erp
n400,-1.562,6,FC1,4,nonword_large_complex,S162_erp
n400,0.511,7,C3,4,nonword_large_complex,S162_erp
n400,1.723,8,T7,4,nonword_large_complex,S162_erp
n400,0.185,9,CP5,4,nonword_large_complex,S162_erp
n400,0.137,10,CP1,4,nonword_large_complex,S162_erp
n400,0.986,11,Pz,4,nonword_large_complex,S162_erp
n400,0.172,12,P3,4,nonword_large_complex,S162_erp
n400,-0.862,13,P7,4,nonword_large_complex,S162_erp
n400,1.051,14,O1,4,nonword_large_complex,S162_erp
n400,1.891,15,O2,4,nonword_large_complex,S162_erp
n400,0.280,16,P4,4,nonword_large_complex,S162_erp
n400,-0.635,17,P8,4,nonword_large_complex,S162_erp
n400,-0.504,18,CP6,4,nonword_large_complex,S162_erp
n400,0.233,19,CP2,4,nonword_large_complex,S162_erp
n400,-0.430,20,CZ,4,nonword_large_complex,S162_erp
n400,0.183,21,C4,4,nonword_large_complex,S162_erp
n400,-0.609,22,T8,4,nonword_large_complex,S162_erp
n400,-0.719,23,FC6,4,nonword_large_complex,S162_erp
n400,-1.025,24,FC2,4,nonword_large_complex,S162_erp
n400,0.766,25,F4,4,nonword_large_complex,S162_erp
n400,1.663,26,F8,4,nonword_large_complex,S162_erp
n400,-2.136,1,FP1,5,nonword_small_simple,S162_erp
n400,-2.002,2,Fz,5,nonword_small_simple,S162_erp
n400,-2.579,3,F3,5,nonword_small_simple,S162_erp
n400,-1.662,4,F7,5,nonword_small_simple,S162_erp
n400,0.641,5,FC5,5,nonword_small_simple,S162_erp
n400,-1.357,6,FC1,5,nonword_small_simple,S162_erp
n400,-0.263,7,C3,5,nonword_small_simple,S162_erp
n400,1.193,8,T7,5,nonword_small_simple,S162_erp
n400,0.278,9,CP5,5,nonword_small_simple,S162_erp
n400,0.096,10,CP1,5,nonword_small_simple,S162_erp
n400,1.005,11,Pz,5,nonword_small_simple,S162_erp
n400,0.779,12,P3,5,nonword_small_simple,S162_erp
n400,-0.835,13,P7,5,nonword_small_simple,S162_erp
n400,0.638,14,O1,5,nonword_small_simple,S162_erp
n400,1.992,15,O2,5,nonword_small_simple,S162_erp
n400,1.434,16,P4,5,nonword_small_simple,S162_erp
n400,0.245,17,P8,5,nonword_small_simple,S162_erp
n400,0.201,18,CP6,5,nonword_small_simple,S162_erp
n400,-0.471,19,CP2,5,nonword_small_simple,S162_erp
n400,-1.198,20,CZ,5,nonword_small_simple,S162_erp
n400,0.130,21,C4,5,nonword_small_simple,S162_erp
n400,-0.544,22,T8,5,nonword_small_simple,S162_erp
n400,0.161,23,FC6,5,nonword_small_simple,S162_erp
n400,-2.364,24,FC2,5,nonword_small_simple,S162_erp
n400,-2.073,25,F4,5,nonword_small_simple,S162_erp
n400,0.559,26,F8,5,nonword_small_simple,S162_erp
n400,-2.113,1,FP1,6,nonword_large_simple,S162_erp
n400,-6.118,2,Fz,6,nonword_large_simple,S162_erp
n400,-2.357,3,F3,6,nonword_large_simple,S162_erp
n400,-0.965,4,F7,6,nonword_large_simple,S162_erp
n400,-1.163,5,FC5,6,nonword_large_simple,S162_erp
n400,-4.241,6,FC1,6,nonword_large_simple,S162_erp
n400,-2.251,7,C3,6,nonword_large_simple,S162_erp
n400,-0.696,8,T7,6,nonword_large_simple,S162_erp
n400,-2.463,9,CP5,6,nonword_large_simple,S162_erp
n400,-1.769,10,CP1,6,nonword_large_simple,S162_erp
n400,-0.210,11,Pz,6,nonword_large_simple,S162_erp
n400,-0.576,12,P3,6,nonword_large_simple,S162_erp
n400,-1.934,13,P7,6,nonword_large_simple,S162_erp
n400,-0.211,14,O1,6,nonword_large_simple,S162_erp
n400,1.236,15,O2,6,nonword_large_simple,S162_erp
n400,-0.327,16,P4,6,nonword_large_simple,S162_erp
n400,-0.607,17,P8,6,nonword_large_simple,S162_erp
n400,-1.447,18,CP6,6,nonword_large_simple,S162_erp
n400,-2.283,19,CP2,6,nonword_large_simple,S162_erp
n400,-3.222,20,CZ,6,nonword_large_simple,S162_erp
n400,-2.961,21,C4,6,nonword_large_simple,S162_erp
n400,-1.123,22,T8,6,nonword_large_simple,S162_erp
n400,-2.573,23,FC6,6,nonword_large_simple,S162_erp
n400,-4.511,24,FC2,6,nonword_large_simple,S162_erp
n400,-2.966,25,F4,6,nonword_large_simple,S162_erp
n400,-1.137,26,F8,6,nonword_large_simple,S162_erp
n400,-3.645,1,FP1,1,Critical_word_small_family,S163_erp
n400,-3.838,2,Fz,1,Critical_word_small_family,S163_erp
n400,-3.447,3,F3,1,Critical_word_small_family,S163_erp
n400,-1.999,4,F7,1,Critical_word_small_family,S163_erp
n400,-1.022,5,FC5,1,Critical_word_small_family,S163_erp
n400,-3.920,6,FC1,1,Critical_word_small_family,S163_erp
n400,-1.903,7,C3,1,Critical_word_small_family,S163_erp
n400,-1.431,8,T7,1,Critical_word_small_family,S163_erp
n400,0.575,9,CP5,1,Critical_word_small_family,S163_erp
n400,-3.795,10,CP1,1,Critical_word_small_family,S163_erp
n400,-2.676,11,Pz,1,Critical_word_small_family,S163_erp
n400,0.673,12,P3,1,Critical_word_small_family,S163_erp
n400,-2.413,13,P7,1,Critical_word_small_family,S163_erp
n400,-1.143,14,O1,1,Critical_word_small_family,S163_erp
n400,-1.917,15,O2,1,Critical_word_small_family,S163_erp
n400,-1.739,16,P4,1,Critical_word_small_family,S163_erp
n400,-0.257,17,P8,1,Critical_word_small_family,S163_erp
n400,-1.004,18,CP6,1,Critical_word_small_family,S163_erp
n400,-2.781,19,CP2,1,Critical_word_small_family,S163_erp
n400,-3.721,20,CZ,1,Critical_word_small_family,S163_erp
n400,-1.681,21,C4,1,Critical_word_small_family,S163_erp
n400,2.866,22,T8,1,Critical_word_small_family,S163_erp
n400,0.771,23,FC6,1,Critical_word_small_family,S163_erp
n400,-2.927,24,FC2,1,Critical_word_small_family,S163_erp
n400,-2.373,25,F4,1,Critical_word_small_family,S163_erp
n400,1.309,26,F8,1,Critical_word_small_family,S163_erp
n400,-3.237,1,FP1,2,Critical_word_large_family,S163_erp
n400,-2.467,2,Fz,2,Critical_word_large_family,S163_erp
n400,-2.250,3,F3,2,Critical_word_large_family,S163_erp
n400,-0.830,4,F7,2,Critical_word_large_family,S163_erp
n400,-0.392,5,FC5,2,Critical_word_large_family,S163_erp
n400,-1.788,6,FC1,2,Critical_word_large_family,S163_erp
n400,-0.934,7,C3,2,Critical_word_large_family,S163_erp
n400,0.408,8,T7,2,Critical_word_large_family,S163_erp
n400,-0.110,9,CP5,2,Critical_word_large_family,S163_erp
n400,0.460,10,CP1,2,Critical_word_large_family,S163_erp
n400,0.527,11,Pz,2,Critical_word_large_family,S163_erp
n400,2.692,12,P3,2,Critical_word_large_family,S163_erp
n400,-1.718,13,P7,2,Critical_word_large_family,S163_erp
n400,0.303,14,O1,2,Critical_word_large_family,S163_erp
n400,-0.150,15,O2,2,Critical_word_large_family,S163_erp
n400,1.189,16,P4,2,Critical_word_large_family,S163_erp
